E,Zc,d0,Wt,Wr,E0J,betaJ,tcJ,F0J,E0Tn,betaTn,tcTn,F0Tn
1.00000000,1.00000000,1.00000000,0.59972187,0.01107087,0.99660840,0.01022290,0.88835525,1.00000000,0.99947525,0.00000002,0.41573480,1.00000000
0.98862206,1.00000000,1.00000000,0.49801201,0.02701662,0.98908387,0.00404688,0.87684305,1.00000000,0.98736860,0.00000001,0.39546834,0.99135632
0.45270087,0.96330558,1.00000000,0.35597912,0.17880050,0.70039961,0.07888412,0.97180078,1.00000000,0.70254390,0.00000000,0.59268512,1.00000000
0.87714385,1.00000000,1.00000000,0.00000000,0.09907210,0.92152848,0.00006747,0.79477605,1.00000000,0.91058398,0.00000000,0.27272585,1.00000000
0.95679972,1.00000000,1.00000000,0.41945283,0.03207477,0.97939322,0.00001503,0.87645666,1.00000000,0.97469367,0.00000000,0.39559872,1.00000000
0.52945009,0.97615962,1.00000000,0.29201152,0.01496818,0.78131533,0.00004121,0.94022923,1.00000000,0.75587830,0.00000000,0.51280374,1.00000000
0.90096824,1.00000000,1.00000000,0.00000000,0.06170481,0.94005902,0.00067594,0.78656650,1.00000000,0.93155446,0.00000001,0.26017564,1.00000000
0.72034178,0.98793128,1.00000000,0.62419140,0.12719733,0.91546542,0.00003366,0.97626123,1.00000000,0.90361797,0.00000000,0.54899740,1.00000000
0.71595003,0.98761104,1.00000000,0.53201818,0.14626427,0.91216582,0.00092225,0.97532026,1.00000000,0.90070610,0.00000000,0.54868819,1.00000000
0.47988354,0.96316766,1.00000000,0.19780824,0.00263311,0.69129583,0.14199706,0.96200991,1.00000000,0.72256690,0.00008640,0.59638692,1.00000000
0.47948131,0.97469531,1.00000000,0.38462219,0.32861391,0.61616578,0.38323050,0.99414626,1.00000000,0.63885675,0.35864654,0.66298398,1.00000000
0.64239646,0.98406117,1.00000000,0.44885065,0.05339937,0.85861915,0.00005041,0.95387091,1.00000000,0.84060235,0.00000000,0.51900048,1.00000000
0.67291187,0.98800342,1.00000000,0.45533029,0.06752342,0.88367507,0.00000014,0.95041558,1.00000000,0.86872133,0.00000000,0.51311823,1.00000000
0.98602352,1.00000000,1.00000000,0.48101339,0.02505539,0.98128260,0.01042553,0.85839107,1.00000000,0.98352323,0.00000632,0.36887621,1.00000000
0.97228923,1.00000000,1.00000000,0.58016857,0.01214938,0.99283673,0.00203002,0.89476667,1.00000000,0.99054669,0.00000002,0.42316023,1.00000000
0.99578527,1.00000000,1.00000000,0.48853764,0.01893332,0.99212667,0.00577322,0.87365696,1.00000000,0.99195432,0.00000000,0.39200833,1.00000000
0.93386958,1.00000000,1.00000000,0.55619885,0.04489422,0.97988730,0.00010015,0.88922583,1.00000000,0.97524061,0.00000000,0.41486785,0.99977286
0.99496860,1.00000000,1.00000000,0.59177135,0.01413887,0.99778486,0.00580920,0.88693400,1.00000000,0.99829518,0.00000000,0.41244700,0.99809963
0.99136309,1.00000000,0.99391208,0.68734264,0.00021256,0.99994667,0.00349878,0.88515325,1.00000000,0.99940102,0.00000001,0.40894291,0.99675613
1.00000000,1.00000000,0.99279709,0.56191580,0.00000000,1.00000000,0.00001501,0.86309270,0.94276526,1.00000000,0.00000000,0.37502913,0.94331467
1.00000000,1.00000000,0.99878343,0.51045871,0.02534184,0.99126771,0.01236189,0.88440281,1.00000000,0.99449176,0.00000010,0.41004214,0.99567288
0.94816431,0.99861827,0.99651330,0.58407003,0.00675362,0.98506847,0.00039400,0.88047440,0.99310353,0.98126829,0.00000001,0.40188483,0.99192264
0.49774160,0.95864271,0.99252768,0.20509183,0.00000000,0.74207927,0.00000000,0.90605189,0.99729712,0.71126148,0.00000000,0.46409641,1.00000000
0.51402291,0.93428773,0.98539970,0.56638047,0.21277342,0.76016416,0.00000000,0.92646984,0.99971161,0.73175481,0.00000000,0.48863990,1.00000000
